player_id,rank_tier,win,lose,mmr_estimate
158863568,63.0,1843,1640,3649.0
158874854,63.0,3199,2931,4468.0
158883161,62.0,1598,1341,2927.0
158886226,64.0,2292,2282,3988.0
158892148,35.0,2539,2636,2758.0
158892784,80.0,3689,3612,4474.0
158893469,71.0,3668,3408,3808.0
158893956,44.0,161,142,2890.0
158897083,80.0,4084,3804,5264.0
158899720,54.0,2969,2800,3418.0
158907212,71.0,5070,4783,3405.0
158909752,54.0,3717,3470,3220.0
158914060,44.0,439,380,2868.0
158914129,80.0,3991,3511,4681.0
158916569,,1900,1753,3736.0
158919696,80.0,2366,2175,4360.0
158921753,53.0,2231,2258,3396.0
158928236,80.0,3464,2925,5132.0
158928830,74.0,1535,1478,4479.0
158933453,73.0,2318,2075,3927.0
158943995,74.0,4866,4657,4177.0
158949623,71.0,3121,3071,3353.0
158952550,72.0,507,436,4194.0
158953896,80.0,2694,2270,4560.0
158958265,62.0,2578,2573,4020.0
158959059,80.0,1226,933,4625.0
158962210,63.0,3485,3443,3960.0
158962934,53.0,2783,2693,3717.0
158964731,80.0,1255,945,5289.0
158968685,73.0,2754,2411,3892.0
158970266,61.0,1010,893,3277.0
158972334,71.0,1083,1015,3834.0
158975006,44.0,1286,1197,3156.0
158981486,80.0,4888,4710,4229.0
158987465,44.0,1307,1214,2917.0
158995857,80.0,445,384,5001.0
158997285,80.0,2908,2831,4398.0
158998199,72.0,2145,1621,3939.0
159000234,65.0,4092,3812,3959.0
159006107,80.0,687,530,4908.0
159009359,32.0,3448,3350,2399.0
159020073,,54,61,4358.0
159020918,80.0,1015,695,6870.0
159031457,80.0,5070,2854,5019.0
159033832,65.0,2019,1734,4156.0
159035078,71.0,3424,3258,3075.0
159044242,72.0,4134,3943,3963.0
159045108,63.0,3243,2983,4050.0
159049079,55.0,2936,2618,3439.0
159050197,71.0,1434,1023,2642.0
159054017,80.0,4164,3334,4765.0
159061968,32.0,3962,3946,2920.0
159065489,44.0,1758,1491,3595.0
159066119,34.0,1669,1545,3248.0
159066445,80.0,1864,1581,4849.0
159071674,80.0,6113,5634,3945.0
159078194,73.0,4603,4054,3987.0
159082690,74.0,1251,1168,4033.0
159086186,45.0,3523,3398,2052.0
159087842,80.0,1699,1484,3474.0
159089369,80.0,2479,2212,4424.0
159090968,53.0,2912,2829,3223.0
159091244,80.0,2177,1953,3978.0
159104440,15.0,1401,1418,2793.0
159106016,65.0,2654,2540,4386.0
159112665,42.0,2390,2252,2477.0
159115578,73.0,4048,3890,3785.0
159123415,72.0,2417,2056,3646.0
159128477,80.0,2959,2275,5079.0
159136599,41.0,1885,1856,3298.0
159136682,61.0,1003,977,3511.0
159137238,72.0,1607,1321,3638.0
159137646,80.0,1768,1716,5066.0
159140295,,2375,2059,5123.0
159141993,75.0,4647,3779,3837.0
159147972,43.0,1868,1702,2891.0
159163213,74.0,3659,3254,4216.0
159175875,80.0,155,120,4755.0
159181703,73.0,2295,2225,4174.0
159184784,65.0,1724,1761,3658.0
159185596,43.0,1574,1547,1903.0
159188765,32.0,1573,1447,1853.0
159192275,71.0,3829,3702,3561.0
159193165,80.0,3323,3227,5961.0
159194658,80.0,2659,2686,4495.0
159208883,64.0,3701,3520,3544.0
159227632,45.0,2300,2352,3268.0
159228067,33.0,477,460,2618.0
159235251,,1995,1612,5882.0
159242619,80.0,1222,1023,4671.0
159245550,52.0,877,845,3154.0
159265424,35.0,3286,3266,2962.0
159266504,42.0,2657,2434,3163.0
159266740,,2789,2504,5178.0
159267467,63.0,3156,2747,3355.0
159267555,80.0,4687,4068,4294.0
159282728,43.0,447,409,2864.0
159297309,75.0,3156,3019,4174.0
159301257,43.0,1611,1559,3074.0
159304696,45.0,1517,1236,3420.0
159308606,72.0,400,321,3952.0
159311987,80.0,2754,2456,4618.0
159322625,54.0,1683,1507,3257.0
159325232,80.0,3451,3222,4953.0
159328277,51.0,895,789,3007.0
159328887,80.0,1978,1648,4338.0
159334971,51.0,2770,2632,2584.0
159343026,43.0,3128,2898,2768.0
159345219,71.0,1664,1577,3813.0
159363610,72.0,7185,6818,4664.0
159371625,45.0,3602,3643,3266.0
159372659,61.0,1407,857,4246.0
159373136,63.0,3282,3009,3769.0
159396223,72.0,1338,1222,3955.0
159406870,80.0,2673,2328,4874.0
159410887,,2423,2237,3146.0
159412220,73.0,3191,3145,4161.0
159442924,75.0,1225,1077,3920.0
159443055,42.0,1897,1743,3008.0
159444589,65.0,1985,1835,3649.0
159460505,80.0,1170,1043,4988.0
159462036,34.0,1945,1727,3612.0
159468968,80.0,4269,3642,5446.0
159469285,33.0,1430,1259,2692.0
159478811,41.0,2483,2416,3132.0
159486959,72.0,1816,1667,3915.0
159515124,62.0,2102,2040,2956.0
159527338,62.0,71,62,3089.0
159529930,80.0,1171,967,5043.0
159538568,65.0,2046,1909,4073.0
159554145,45.0,1016,908,3223.0
159561097,51.0,2328,2147,2971.0
159577135,74.0,576,530,4141.0
159579536,80.0,5004,4786,3400.0
159581257,65.0,2315,1968,4176.0
159583511,52.0,1614,1485,3771.0
159600365,63.0,2567,2043,4208.0
159603117,62.0,3210,3031,3521.0
159605029,74.0,4095,3962,4997.0
159612216,71.0,3999,3816,4004.0
159618824,73.0,226,205,5095.0
159623745,80.0,1984,833,5175.0
159627453,80.0,2962,2541,4373.0
159638044,80.0,3181,2769,4651.0
159640763,80.0,2936,2669,4470.0
159640829,32.0,1208,1248,2847.0
159675999,24.0,1893,1885,2887.0
159678185,33.0,611,616,2738.0
159681614,80.0,1732,1476,4283.0
159684201,64.0,2261,2037,3367.0
159695306,51.0,914,820,3412.0
159701069,72.0,1721,1387,4191.0
159718004,43.0,1643,1628,3090.0
159742252,80.0,3344,3220,5006.0
159764434,45.0,2146,2150,3372.0
159769020,74.0,3395,3235,3396.0
159780151,52.0,3909,3744,3655.0
159804063,80.0,4452,4372,4414.0
159821296,62.0,3741,3382,3139.0
159821840,54.0,2207,1584,2776.0
159837086,71.0,2367,2110,3999.0
159838901,51.0,3423,3297,3306.0
159843086,34.0,2244,1968,2698.0
159846171,24.0,1950,1921,2363.0
159846216,72.0,3257,3153,3949.0
159854489,80.0,4136,3767,4375.0
159854903,80.0,2690,2375,4965.0
159856177,53.0,695,701,3279.0
159865446,24.0,1294,1211,2816.0
159866758,80.0,2145,1847,5542.0
159870585,55.0,3704,3626,3555.0
159892075,73.0,2349,2086,4156.0
159893598,80.0,1540,1364,5812.0
159933213,51.0,223,185,3401.0
159956309,35.0,676,682,2824.0
159965812,80.0,1945,1539,5310.0
159966684,75.0,2015,1677,4077.0
159967885,45.0,1250,1208,3037.0
159975106,72.0,1628,1555,4194.0
159994967,44.0,1956,1810,1970.0
159995036,25.0,3082,3194,2998.0
159996631,64.0,3085,2980,3312.0
160014892,63.0,2201,1681,3185.0
160030269,74.0,8299,8090,4422.0
160034572,25.0,311,282,2515.0
160038753,33.0,3990,3871,2228.0
160043796,53.0,2271,2274,3410.0
160069955,23.0,152,100,2706.0
160071272,80.0,1143,1181,3993.0
160071337,35.0,767,743,3011.0
160084860,75.0,3222,2802,4477.0
160092383,32.0,1312,1261,2266.0
160093945,80.0,3873,3065,4804.0
160094771,72.0,4408,4087,4195.0
160102698,80.0,4984,4695,4973.0
160112717,41.0,2917,2946,2964.0
160119017,80.0,5392,5085,5793.0
160121384,42.0,1314,1266,3201.0
160121486,65.0,1730,1306,3341.0
160128542,74.0,665,544,3924.0
160131550,80.0,4083,3817,5397.0
160151680,65.0,3539,3252,3736.0
160155484,25.0,1020,1012,2659.0
160155657,54.0,2651,2523,3284.0
160166066,75.0,3562,3189,3966.0
160166779,65.0,4333,3975,4232.0
160167314,61.0,1134,948,3405.0
160176941,52.0,2755,2525,2595.0
160185976,80.0,3323,3007,4658.0
160187625,23.0,776,762,2413.0
160193861,34.0,850,790,2964.0
160198110,80.0,910,741,5456.0
160205951,41.0,926,899,3059.0
160214088,52.0,1616,1448,3437.0
160217682,51.0,3692,3296,3116.0
160218721,52.0,3858,3758,3257.0
160244349,73.0,4332,3714,4018.0
160244397,54.0,1846,1638,2859.0
160245001,,2135,2078,3464.0
160245014,72.0,3139,2728,3594.0
160245667,80.0,4333,3894,4312.0
160255787,64.0,2343,2311,3297.0
160257008,61.0,1554,1470,3727.0
160266696,51.0,1898,1863,3172.0
160267901,75.0,3094,2892,4196.0
160268913,42.0,852,853,2709.0
160270200,,1699,1475,3093.0
160279679,80.0,2734,2095,5801.0
160284643,43.0,3987,3908,3283.0
160285972,80.0,4131,3725,4713.0
160291063,64.0,2300,2430,3538.0
160299115,71.0,1333,1190,4152.0
160303036,73.0,4018,3851,3973.0
160307533,61.0,4438,4187,3571.0
160308003,72.0,1132,1110,4113.0
160311503,80.0,4474,3964,3486.0
160312053,80.0,2731,2584,4447.0
160313117,80.0,5714,5067,5926.0
160319172,33.0,907,939,2827.0
160320016,55.0,548,515,3738.0
160322845,52.0,1257,1223,3217.0
160326659,55.0,2224,2193,2880.0
160327746,80.0,1261,838,4394.0
160327934,55.0,1622,1402,3651.0
160328966,,106,43,6334.0
160336757,80.0,6197,3212,4252.0
160336978,71.0,4136,3674,4026.0
160339002,31.0,1229,1219,2618.0
160339576,74.0,2452,2122,4314.0
160341031,52.0,2545,2438,3370.0
160342211,80.0,1920,1461,4468.0
160343334,74.0,2874,2480,4144.0
160344164,64.0,7619,7600,4241.0
160344678,80.0,8056,4889,5609.0
160345879,62.0,3450,3039,4384.0
160346792,71.0,4571,4204,3953.0
160348039,80.0,329,237,4836.0
160356390,80.0,5533,5259,4060.0
160357271,80.0,3703,3237,4369.0
160358445,63.0,3339,3107,4296.0
160361213,64.0,3141,2877,3970.0
160370717,74.0,2646,2308,4411.0
160371593,80.0,1429,1294,6190.0
160376479,80.0,1520,1274,5163.0
160386078,75.0,3840,3647,4760.0
160387683,61.0,4170,3862,3221.0
160388633,64.0,1237,1136,3747.0
160388917,65.0,1552,1457,4366.0
160391554,80.0,1951,1735,4927.0
160392846,72.0,1453,1370,4123.0
160395212,53.0,3694,3651,3189.0
160398052,45.0,818,756,2990.0
160398058,64.0,1436,1235,3268.0
160406288,80.0,1565,1297,3942.0
160406462,41.0,1549,1276,3403.0
160411299,80.0,3455,2765,4624.0
160412302,80.0,5376,5037,4202.0
160412550,51.0,845,790,3687.0
160414615,65.0,832,481,2666.0
160420668,53.0,1903,1718,3908.0
160422052,71.0,2172,1987,3581.0
160425462,,789,915,3458.0
160432574,64.0,1530,1465,3544.0
160435657,33.0,690,590,2436.0
160436740,55.0,3437,3361,3696.0
160437341,34.0,2411,2183,2869.0
160440987,80.0,2188,1884,3933.0
160452579,34.0,372,411,2965.0
160460490,80.0,2358,2133,4322.0
160475260,74.0,2622,1975,4644.0
160478823,45.0,546,423,3096.0
160481399,45.0,3366,3150,3249.0
160481525,44.0,475,324,3788.0
160482724,80.0,3673,3386,4928.0
160484983,80.0,3722,3441,5667.0
160488944,75.0,2604,2213,3881.0
160491361,80.0,1456,1353,4336.0
160495463,61.0,4292,4347,3809.0
160497534,62.0,507,484,2883.0
160505408,72.0,1790,1686,3288.0
160506003,80.0,3732,3507,3759.0
160512560,80.0,1171,926,5564.0
160512673,80.0,4814,3898,5904.0
160521852,72.0,836,720,4229.0
160527310,80.0,2973,2513,4415.0
160532491,52.0,1382,1454,3428.0
160536860,80.0,2873,2645,4510.0
160539184,73.0,2929,2604,2824.0
160539423,80.0,3053,2695,4780.0
160547583,35.0,985,847,3090.0
160547620,73.0,1697,1513,3909.0
160547873,74.0,1773,1650,4035.0
160553221,80.0,1409,1312,4406.0
160570299,14.0,1067,1135,1432.0
160573754,55.0,492,474,3117.0
160575513,63.0,3,5,5128.0
160586530,80.0,2384,1985,5394.0
160595259,64.0,3241,3014,3566.0
160595841,42.0,1696,1728,2975.0
160596382,80.0,3083,2951,4341.0
160608190,80.0,1666,1399,4921.0
160608516,71.0,1336,1299,3981.0
160609080,62.0,1721,1583,3412.0
160613912,74.0,2372,2240,3770.0
160615386,80.0,2981,2868,4905.0
160616364,25.0,1102,902,2185.0
160620975,80.0,1119,981,4177.0
160621396,80.0,4410,3122,5106.0
160623151,54.0,3832,3568,2509.0
160628150,62.0,82,43,3023.0
160632853,54.0,712,715,3325.0
160640972,80.0,6962,6538,4750.0
160648626,71.0,1711,1545,3585.0
160653161,72.0,2151,2102,3835.0
160657980,42.0,731,625,3164.0
160660082,33.0,1653,1527,3480.0
160675306,80.0,903,763,3950.0
160675552,74.0,97,184,3920.0
160678477,33.0,971,963,2721.0
160678812,80.0,3988,2972,6375.0
160687368,75.0,2038,1786,4354.0
160690547,74.0,4156,3823,3728.0
160693739,54.0,3652,3431,4185.0
160696093,62.0,1330,1255,3760.0
160697766,71.0,4838,4591,3444.0
160698127,80.0,735,464,5042.0
160701690,72.0,1747,1566,4145.0
160708663,80.0,3823,3328,6113.0
160710249,43.0,2167,1984,3512.0
160715369,80.0,8570,7861,5278.0
160717911,80.0,509,382,4071.0
160722982,71.0,3058,2618,3402.0
160725934,80.0,1706,1638,4670.0
160731694,52.0,2536,2475,3162.0
160735134,80.0,4062,3713,4183.0
160742026,80.0,4030,3567,5261.0
160744189,80.0,3818,2270,4519.0
160745241,73.0,4471,4346,4222.0
160746936,45.0,347,325,2945.0
160759002,25.0,4936,4962,2313.0
160759464,80.0,331,300,5671.0
160765717,51.0,857,699,3394.0
160768086,73.0,2273,1860,3276.0
160769706,45.0,2037,1782,2732.0
160770370,42.0,1644,1422,3011.0
160772824,80.0,140,102,4373.0
160777268,80.0,6566,5822,5108.0
160786039,71.0,453,430,3349.0
160793882,62.0,2821,2511,2471.0
160798511,80.0,3902,3611,4221.0
160808767,61.0,950,878,3741.0
160815198,53.0,4327,4328,3113.0
160821347,33.0,586,533,2450.0
160825794,31.0,657,617,2842.0
160829781,61.0,501,433,3296.0
160831399,80.0,2707,2637,4225.0
160832941,80.0,2174,1930,4903.0
160840894,80.0,6031,5336,4457.0
160841797,55.0,4084,3890,4290.0
160842092,80.0,1730,1264,4763.0
160842144,41.0,2238,2128,2519.0
160845588,80.0,2029,1746,4991.0
160845863,43.0,1866,1769,3108.0
160847384,72.0,1838,1835,4487.0
160849045,34.0,1339,1157,2107.0
160850772,75.0,3924,3606,4650.0
160857068,72.0,2352,2145,3206.0
160858524,51.0,2651,2401,3089.0
160868979,73.0,4916,4662,4434.0
160884481,74.0,696,630,3945.0
160887448,51.0,3163,3038,3703.0
160890026,54.0,1557,1302,3495.0
160895456,55.0,1703,1574,3259.0
160896754,62.0,1840,1784,3278.0
160897421,75.0,475,316,4245.0
160898137,34.0,1841,1796,2465.0
160899597,61.0,1895,1605,3492.0
160906521,80.0,1028,682,4390.0
160908226,80.0,1376,1059,3481.0
160921696,45.0,1764,1535,2152.0
160925911,44.0,2546,2552,3375.0
160928140,44.0,2233,2031,2934.0
160936319,75.0,1413,1250,3364.0
160936791,73.0,2733,2406,3664.0
160943233,54.0,2161,1851,2939.0
160943796,54.0,1199,1182,3321.0
160949977,80.0,2647,2417,4003.0
160954404,31.0,332,351,3666.0
160955952,75.0,2182,2175,4085.0
160966727,45.0,2267,2293,3193.0
160975938,65.0,980,856,3704.0
160978223,72.0,2995,2826,3705.0
160978651,55.0,4074,4032,3960.0
160979364,55.0,2851,2695,3994.0
160987706,80.0,8595,7005,4815.0
160990223,80.0,2119,1409,3938.0
160990869,54.0,2370,2045,2508.0
160992018,65.0,314,220,3709.0
160996064,55.0,2947,2920,3811.0
160996305,71.0,1244,1042,4120.0
161000062,75.0,2790,2736,4617.0
161013486,73.0,4006,3794,4036.0
161015525,80.0,4784,4384,4608.0
161016689,80.0,3701,3257,6210.0
161020294,44.0,112,121,2513.0
161021238,,0,1,5239.0
161025060,80.0,3717,3236,6059.0
161034474,62.0,1303,1225,3285.0
161039205,80.0,3589,3177,5207.0
161042969,80.0,3433,3130,6684.0
161049599,80.0,3549,3132,4848.0
161050007,75.0,2242,1807,2666.0
161061358,,1317,1180,6107.0
161067412,44.0,1893,1795,2951.0
161072586,80.0,2850,2435,4669.0
161072811,80.0,7729,7013,6094.0
161072816,55.0,2179,1873,3335.0
161075772,61.0,1234,1136,3042.0
161083677,72.0,4329,4235,4181.0
161084088,80.0,4110,3927,6007.0
161085688,45.0,936,892,2291.0
161090121,80.0,867,821,4648.0
161092555,74.0,2733,2271,3981.0
161092559,33.0,2771,2647,2695.0
161093120,43.0,6424,5962,2561.0
161098919,71.0,5165,4483,4342.0
161101656,42.0,2548,2287,2940.0
161115235,,1800,1658,4310.0
161120662,23.0,893,861,2681.0
161120883,,46,53,2018.0
161123033,35.0,631,719,3800.0
161130009,72.0,1262,1216,4137.0
161134504,80.0,4424,4229,4401.0
161141177,80.0,3125,2836,4955.0
161142275,80.0,2989,2660,3598.0
161142493,80.0,1834,1658,4780.0
161143945,52.0,1593,1345,3344.0
161144594,80.0,718,540,4275.0
161145599,64.0,1711,1417,3616.0
161148895,73.0,1094,904,4536.0
161154138,62.0,1640,1304,4176.0
161154823,45.0,2633,2133,3264.0
161158191,72.0,2059,1970,3703.0
161158492,73.0,1950,1746,3998.0
161160185,44.0,3291,2996,3851.0
161162426,44.0,1571,1484,2782.0
161162643,80.0,3658,2641,4885.0
161163055,,785,679,4577.0
161166453,35.0,2738,2843,2673.0
161167528,54.0,1671,1549,3095.0
161176535,43.0,413,300,2922.0
161176739,64.0,3653,3390,3711.0
161195950,80.0,2937,2694,5906.0
161197280,80.0,3601,3380,4492.0
161198140,53.0,615,507,3844.0
161207985,32.0,1521,1414,3401.0
161211586,33.0,2230,2174,3018.0
161214241,35.0,2305,2282,2790.0
161231385,80.0,4510,4296,4280.0
161234027,44.0,783,763,3607.0
161235321,80.0,2196,2033,4281.0
161235956,52.0,2002,1622,3124.0
161239610,73.0,1738,1520,4007.0
161253728,63.0,761,737,3890.0
161255379,52.0,253,198,3109.0
161259670,54.0,521,445,3147.0
161269337,80.0,4599,4332,4653.0
161270857,62.0,766,818,3943.0
161281348,61.0,3869,3665,3471.0
161283994,54.0,1826,1798,4039.0
161287718,80.0,7563,1773,4446.0
161292463,52.0,2203,1964,3193.0
161295222,80.0,4108,2620,3884.0
161299725,62.0,1923,1801,3858.0
161301942,64.0,1430,1480,3747.0
161313342,55.0,415,273,3539.0
161313911,64.0,3357,3242,3751.0
161315312,80.0,2267,2188,4517.0
161316256,80.0,7326,3588,5073.0
161316487,64.0,3294,3107,4084.0
161318676,62.0,1239,949,3701.0
161320845,,3252,2972,5730.0
161330908,80.0,2259,2037,4647.0
161339927,62.0,2356,1938,3462.0
161340690,74.0,3115,2888,4202.0
161345803,74.0,3618,3355,4639.0
161347538,80.0,2353,1960,5485.0
161350642,14.0,1597,1773,3122.0
161351155,51.0,1158,1261,3980.0
161352973,72.0,2351,2292,4283.0
161354193,45.0,3662,3468,3267.0
161366646,54.0,1728,1583,3644.0
161371554,80.0,2204,1938,3835.0
161378828,80.0,2762,2354,4511.0
161378905,72.0,2366,2158,3974.0
161379841,64.0,3509,3309,3465.0
161380932,80.0,5646,5328,5202.0
161381113,64.0,4928,4751,3388.0
161381709,80.0,3473,3359,5198.0
161383540,71.0,1883,1517,3620.0
161388601,,1971,1802,5521.0
161401720,52.0,1263,1210,3322.0
161404536,33.0,1035,1002,2611.0
161405568,53.0,3647,3623,3226.0
161407763,54.0,3002,2790,2522.0
161411529,80.0,1993,1839,4917.0
161413943,54.0,1590,1482,3892.0
161414110,43.0,528,535,2951.0
161421470,72.0,4329,4271,4197.0
161422146,80.0,2512,2206,3930.0
161422471,80.0,2516,2297,5268.0
161424219,55.0,667,578,3557.0
161426374,80.0,1860,1657,5166.0
161431911,71.0,1851,1467,4273.0
161436486,62.0,4,9,3440.0
161437568,80.0,457,465,4132.0
161438247,44.0,1874,1824,2916.0
161444478,74.0,9815,9099,4055.0
161456854,80.0,2951,2905,5041.0
161459063,73.0,2613,2373,4583.0
161469569,62.0,2646,2524,3366.0
161473859,75.0,3339,3219,4329.0
161475714,80.0,4999,4590,4657.0
161476477,74.0,678,521,4297.0
161476533,75.0,2469,2191,4431.0
161476923,61.0,2089,1758,3603.0
161482186,64.0,647,546,3831.0
161484877,80.0,535,376,4821.0
161493595,52.0,1210,1135,3065.0
161495686,25.0,2654,2197,2598.0
161496835,62.0,1752,1520,3764.0
161499722,72.0,3931,3604,3749.0
161505979,54.0,3335,3003,3739.0
161511337,75.0,3125,2435,4224.0
161511537,80.0,962,753,6174.0
161512160,43.0,1716,1691,3111.0
161516316,80.0,6158,5863,4823.0
161518413,80.0,1830,1654,4533.0
161521382,80.0,3240,2918,4634.0
161526506,71.0,2460,2317,3913.0
161534978,35.0,1108,1057,2040.0
161535209,51.0,2055,2229,3451.0
161539806,80.0,6060,5600,5468.0
161549738,71.0,331,345,3091.0
161558707,54.0,2292,1870,2639.0
161558787,63.0,1080,953,3159.0
161564143,75.0,2379,2086,4141.0
161566413,73.0,3872,3582,4506.0
161566987,80.0,1087,1005,4747.0
161569139,80.0,4263,3944,5579.0
161571205,80.0,3739,3448,5269.0
161571562,45.0,2063,1989,3233.0
161574973,72.0,3603,3284,4124.0
161589801,71.0,3082,2939,3941.0
161595677,80.0,4421,4035,4960.0
161597601,45.0,2866,2790,3446.0
161601964,65.0,4,10,3174.0
161602030,80.0,4090,3958,3765.0
161607488,53.0,2769,2689,3424.0
161614746,42.0,206,222,3419.0
161616812,25.0,523,414,2339.0
161619167,80.0,4563,3909,4890.0
161632121,32.0,1217,1091,3086.0
161635128,42.0,3017,3019,2108.0
161639528,55.0,3280,2948,3444.0
161641388,71.0,436,461,3781.0
161643530,71.0,1568,1246,3793.0
161644692,51.0,1852,1841,2876.0
161646451,63.0,2728,2665,3811.0
161647645,23.0,418,435,2167.0
161651659,42.0,681,582,3014.0
161651999,80.0,2829,2423,5584.0
161652317,80.0,7696,7575,4809.0
161656590,80.0,1455,1010,4243.0
161658151,65.0,2756,2342,2791.0
161662654,65.0,63,59,4283.0
161663819,61.0,1138,910,4186.0
161674117,34.0,2033,2019,3207.0
161681107,45.0,535,525,3559.0
161683666,80.0,6107,4979,5545.0
161687658,80.0,3080,2573,4027.0
161689689,72.0,1294,1186,4295.0
161691664,51.0,778,725,2985.0
161693347,80.0,1855,1759,4838.0
161693630,72.0,1316,1134,3945.0
161706221,63.0,1027,846,3542.0
161714026,80.0,3767,3564,4134.0
161716490,80.0,1079,789,4732.0
161716777,41.0,1130,1136,2754.0
161717184,80.0,4474,4351,4472.0
161718416,63.0,1687,1570,3464.0
161718607,,172,202,4103.0
161722608,74.0,860,677,4083.0
161725470,45.0,3203,3013,3334.0
161731440,80.0,2039,1630,5330.0
161736157,80.0,2409,2314,4445.0
161736167,32.0,1355,1239,2195.0
161736327,,2284,1615,5782.0
161744029,74.0,3786,3585,4351.0
161744204,23.0,1156,1145,2243.0
161746131,25.0,1393,1341,2378.0
161751956,71.0,3243,3088,4073.0
161754422,51.0,309,435,2968.0
161759034,80.0,1521,1625,5247.0
161761153,75.0,4195,3921,4721.0
161775738,52.0,2333,2298,3485.0
161776757,80.0,9935,9081,4075.0
161780057,80.0,401,355,4959.0
161783501,24.0,754,807,2616.0
161783534,80.0,4543,4159,5555.0
161794548,80.0,1231,1195,4654.0
161810031,42.0,1687,1740,3195.0
161811690,63.0,1723,1709,2924.0
161814530,,893,830,2887.0
161815179,63.0,3006,2783,2829.0
161815442,72.0,317,305,3772.0
161816333,32.0,1349,1244,2303.0
161818646,74.0,10,12,4063.0
161820514,,484,485,2576.0
161821800,55.0,1381,1146,3630.0
161822486,80.0,3233,2700,4619.0
161826138,53.0,421,413,3316.0
161828679,80.0,6302,6065,4364.0
161832923,80.0,3734,2966,6299.0
161834015,55.0,894,822,3118.0
161839144,80.0,1568,1250,5242.0
161839895,80.0,3689,3264,6018.0
161840749,74.0,328,211,4220.0
161846617,80.0,3543,3474,3698.0
161848194,42.0,976,754,2670.0
161853009,71.0,1843,1810,4090.0
161853518,33.0,758,928,2839.0
161854643,73.0,2521,2373,4066.0
161857389,80.0,5271,4515,5627.0
161863056,43.0,1478,1306,2461.0
161867431,,1302,1041,5652.0
161874652,54.0,1272,1112,3085.0
161875890,80.0,2177,2040,3728.0
161879170,80.0,2720,2383,4481.0
161879893,72.0,2752,3095,3927.0
161887241,80.0,1923,1618,4656.0
161892414,45.0,1750,1721,3360.0
161895234,71.0,2322,2044,2777.0
161900303,41.0,1335,1322,3291.0
161901124,80.0,4258,4150,4459.0
161907729,80.0,264,234,4000.0
161910981,80.0,2964,2684,3753.0
161913110,61.0,1530,1538,3602.0
161913811,80.0,2099,1933,4490.0
161916351,63.0,609,559,3236.0
161916989,41.0,1178,1032,2979.0
161920397,80.0,2176,1958,3336.0
161921043,14.0,1739,1670,2125.0
161924506,,2541,2455,4505.0
161928902,51.0,3064,3035,3162.0
161930347,80.0,2878,2439,6471.0
161934975,80.0,4444,4222,4789.0
161937599,63.0,976,867,3624.0
161943954,71.0,1777,1717,4149.0
161947499,75.0,1882,1758,4063.0
161952893,51.0,1333,1250,3387.0
161957450,23.0,2599,2655,2566.0
161958499,80.0,4040,3579,4169.0
161963267,61.0,706,571,3455.0
161963778,74.0,468,374,4642.0
161964628,54.0,1195,1030,2934.0
161969087,73.0,1300,999,3962.0
161969693,22.0,487,388,3409.0
161971627,63.0,2255,1936,3968.0
161972235,43.0,1874,1801,2576.0
161972897,80.0,1600,1620,4561.0
161974363,32.0,264,276,2523.0
161974689,52.0,1920,1992,3604.0
161979637,42.0,1369,1286,2824.0
161980625,45.0,1638,1436,3183.0
161982605,74.0,1255,1105,4365.0
161984254,41.0,645,569,2826.0
161985855,71.0,4361,4111,4972.0
161989232,80.0,1625,1753,4821.0
161991057,80.0,2991,2744,4648.0
161993180,72.0,1528,1542,4196.0
161993612,34.0,1067,965,2651.0
161993788,61.0,1687,1279,3193.0
161995518,80.0,1423,1246,4527.0
161998719,61.0,850,754,3516.0
161999141,55.0,514,486,3414.0
162003654,80.0,4111,3784,5629.0
162013817,34.0,442,366,2840.0
162014169,80.0,2302,2148,4779.0
162017485,54.0,2132,1936,3039.0
162019330,42.0,2521,2387,3219.0
162021673,54.0,4813,4683,3388.0
162022536,80.0,857,750,3826.0
162023610,65.0,3214,3087,4258.0
162025623,75.0,2603,2435,4347.0
162029359,,2206,2110,5845.0
162033177,80.0,3745,3349,4470.0
162034579,45.0,2760,2694,3086.0
162034875,75.0,848,638,3000.0
162037039,45.0,1517,1589,3247.0
162037377,80.0,3937,3636,4120.0
162041094,80.0,3619,2756,5340.0
162041399,34.0,1024,965,2773.0
162046350,55.0,1500,1258,3429.0
162051503,55.0,1888,1604,3415.0
162057485,80.0,5518,5313,4831.0
162060400,80.0,37,43,4623.0
162063640,55.0,2543,2438,3515.0
162063831,80.0,5825,5439,4194.0
162069513,72.0,2382,2060,3500.0
162072004,41.0,59,55,3189.0
162073020,80.0,5008,4059,6082.0
162073627,55.0,500,486,3426.0
162077924,80.0,3043,2495,5690.0
162082685,55.0,2003,1960,3879.0
162082700,,1,3,3923.0
162087506,51.0,2184,1700,2768.0
162088684,32.0,1356,1496,3403.0
162092260,42.0,911,913,3139.0
162095618,22.0,1288,1244,2329.0
162096756,80.0,4336,3942,4188.0
162099707,75.0,1542,1188,4119.0
162105055,73.0,2177,1919,3989.0
162106945,52.0,1858,1833,3912.0
162112346,72.0,2337,2307,4136.0
162113467,43.0,1270,1195,3227.0
162117856,80.0,6057,6166,4560.0
162120673,43.0,1688,1494,2866.0
162126721,80.0,4421,4017,5548.0
162130991,73.0,2865,2708,3592.0
162136013,80.0,61,39,5832.0
162136466,33.0,494,436,2558.0
162138692,52.0,914,894,3345.0
162139614,33.0,807,796,3102.0
162142816,62.0,3129,2938,3489.0
